"rbr","name","date","stars","review","lang","thumb","reply"
134,"Aaa Aaa",2019-03-25,1," rubbish: maps wont download.","en",0,NA
135,"TEARNJIT BAINS",2019-06-23,5," grat app went London worked grat without internet","en",0,NA
136,"Russell Kitching",2019-08-28,5," Great satnav, clear graphics","en",0,NA
137,"John Howley",2018-11-27,5," Brilliant for the price","en",0,NA
138,"RichyRich Loki",2019-01-23,1," used to be good crashes now","en",0,NA
139,"Alan Scullion",2019-06-25,4," Save your mobile data, save on hiring a stand alone SatNav with your holiday hire car. This was well worth downloading ....","en",0,NA
140,"Rachael Purkiss",2019-01-27,5," This app is a lifesaver, anywhere in the world","en",0,NA
141,"Jon Woo",2019-03-14,1," dont understand why it needs permission to my photos to work. uninstall","en",0,NA
143,"Chris Crossman",2019-02-16,2," not working keep shutting off","en",1,NA
144,"john rigby",2019-05-27,5," totally awesome bit of kit recommended ro anyone","en",0,NA
145,"Michel Straetemans",2019-10-27,5," Works good ... Good updates","en",0,NA
146,"Lakshitha Bulathsinhala",2020-06-15,1," There is no places what i expected","en",0,NA
147,"Michael Baylis",2020-06-01,5," Ex cellent, has served me well","en",0,NA
148,"John Scott",2018-11-13,5," Thumbs up all the way","en",0,NA
149,"Naveen Manoj Makavi",2018-11-10,5," Nice app for offline people","en",0,NA
150,"Andrew Alp",2019-08-31,5," Very useful app ","en",1,NA
151,"Wies Holubowski",2019-10-14,1," Total rubbish. When needed most on holiday stopped working on both phones. Back at home seems to work again.You Indians get back to work because I am your worst nightmare and going for competition.","en",1,NA
152,"mihajlo krkic",2018-09-29,1," It sucks, it can't get my location","en",0,NA
153,"A Google user",2018-10-27,1," GARBAGE NOT WORKS WITHOUT DOWNLOADING MAPS. ARE YOUR SERVERS BROKEN? DON'T SPY ON MY CONTACTS AND LOCATION!","en",1,NA
154,"Stewie Mac",2019-06-06,5," It's a good app but can somone tell me how to import GPX files?","en",0,NA
155,"chris walker",2019-09-23,4," Good app works well","en",0,NA
156,"Dragan Forest",2020-02-26,3," Can you make a bold numbers of adresses?","en",0,NA
157,"Sean Davies",2018-12-22,1," won't update paid products, and you get no reply from navmii when u ask why","en",1,NA
158,"bluevan3 d",2019-10-10,1," Did not want this update. Even worse now..","en",0,NA
159,"Muhammad Tanveer",2019-04-18,4," I am in Qatar and streets name is in Arabic.","en",0,NA
160,"Malayan Grago",2019-07-21,2," Poor address recognition where I come from.","en",0,NA
161,"nhatson Le",2019-04-10,5," It is a good one I can trust...","en",0,NA
162,"Shamus McGonnigal",2019-05-26,1," wants access to my files? fok no","en",1,NA
163,"Fadi Charaf",2019-07-01,5," how to save it on SD card","en",0,NA
164,"MrSAM1TN",2018-11-09,5," Continue the good work!","en",0,NA
165,"X Sun",2018-10-26,5," excellent app i ever used","en",0,NA
166,"Marky Mark",2019-06-11,5," the best free satnav by far","en",0,NA
168,"Stuart Hall",2019-02-09,5," good satnav I like it","en",0,NA
169,"Glen Stahl",2019-06-05,5," is good l love it","en",0,NA
170,"Victor Jennings",2019-11-13,5," I've found useful","en",0,NA
172,"Amin A",2020-04-17,1," I have been using this app for 4 years now and this new update has ruined everything the safety camera that I purchased don't work properly it doesn't give any alerts it just mutes everything most safety cameras have been removed The speech of the direction sound is too robotic not natural it won't ...Full ReviewI have been using this app for 4 years now and this new update has ruined everything the safety camera that I purchased don't work properly it doesn't give any alerts it just mutes everything most safety cameras have been removed The speech of the direction sound is too robotic not natural it won't let me change it","en",0,NA
174,"Desmond Roantree",2020-03-02,5," I used this app when is was (Navfree) and loved it. When it changed to (navmii) it was terrible and I stopped using it, and I left a very bad feedback. Well that was some years ago. I tried it again a few months ago and the developers have done great work with it, well done. I am back using it and I...Full ReviewI used this app when is was (Navfree) and loved it. When it changed to (navmii) it was terrible and I stopped using it, and I left a very bad feedback. Well that was some years ago. I tried it again a few months ago and the developers have done great work with it, well done. I am back using it and I highly recommend this app now.","en",1,NA
175,"K",2020-02-24,4," Navigation works reasonably well. Searching can be a little fussy.","en",0,NA
176,"Gedvaug",2020-03-06,4," wont turn off, have to go into device settings and force close, S4 so modern phone, also struggles to find GPS, good app but has a few glitches","en",0,"hello there, it seems you phone hasn't got the amount of power needed to run the application, please email support@navmii.com and they will sort you out with an older version of navfree :) "
177,"A Google user",2020-03-10,4," It's better than what it used to be. But I miss the old one","en",0,NA
178,"Philip Clark",2019-10-07,3," UK safety camera speed limit callouts mostly wrong. Reports 70mph as 45mph (70kph is about 45mph), 40mph as 25mph (40kph = 25mph) and 30mph as 20mph (30kph is approx 20mph). Someone screwed up the kph to mph calculations. Oddly, it sometimes gets it right as you reach the camera. Visual display is c...Full ReviewUK safety camera speed limit callouts mostly wrong. Reports 70mph as 45mph (70kph is about 45mph), 40mph as 25mph (40kph = 25mph) and 30mph as 20mph (30kph is approx 20mph). Someone screwed up the kph to mph calculations. Oddly, it sometimes gets it right as you reach the camera. Visual display is correct for all and some cameras are not affected. Otherwise a great app.","en",0,"Hello, 

We was having a few issues with our servers, if you haven't already been able to install a map then please try again, If this still isn't working then please contact our support team"
179,"Gary Mitchell",2019-11-04,5," This was my go to nav app until latest updates. I have Xperia x running on Android 7. 1.1please find and fix the issues navmii guys.... So I can make it no 1 again. EDIT I have spent time in the app settings and I changed my storage settings ..so all maps are stored on my device and not the sd card....Full ReviewThis was my go to nav app until latest updates. I have Xperia x running on Android 7. 1.1please find and fix the issues navmii guys.... So I can make it no 1 again. EDIT I have spent time in the app settings and I changed my storage settings ..so all maps are stored on my device and not the sd card... App now loads... Have not been able to use it yet I will test soon and report back. edit having used it over the last few months can report everything back to normal 5 stars","en",0,NA
