"rbr","name","date","stars","review","lang","thumb","reply"
1322,"Stephen Kho",2018-12-08,2," Only if free.. If pay uninstalled it..so many Sat nav free to use..","en",0,"Hi there Stephen,

The advantage of GO mobile over other apps is the offline mapping. Not to mention live traffic, speed cameras and MyDrive support. You can also use the same account on multiple devices. For the price, we think that's fair!

- Cameron at TomTom :)"
1323,"Eilidh Wood",2019-05-03,1," I purchased a month prescription and the payment has gone through PayPal but the app said that payment wasnt successful. There's an option button to redeem however I cant redeem my purchase. Can I have a refund or have the app actually work.","en",3,"Hi Eilidh

Really sorry to  hear about this. Please contact our support team so they can put this right and allow you to access the app:
www.tomtom.com/368

Cheers,
- TomTom Team"
1324,"A Google user",2019-01-28,2," All options are greyed out,can't navigate anywhere","en",0,"Hi there

Sorry to hear about this. It may be because you have reached the end of the 50 mile / 75 km free period.

If you have already bought a subscription, please log in to your account via the TomTom Services menu in the app. If the options are still greyed out, please contact support:

www.tomtom.com/368

Cheers,

- Cameron at TomTom"
1325,"Tomasz Z.",2019-07-31,5," looking better on my phone than on TomTom device would love ti upgrade to TomTom pro.","en",0,"Hi Tomasz

Thanks for your 5 stars :) - we're glad that you've been enjoying the app

- TomTom Team"
1326,"Rafal Dronia",2019-08-01,1," Can't download map. Keeps pausing saying it needs wifi even tho I'm connected to WiFi","en",0,"Hi Rafal,

Sorry to hear about this. To fix the issue please uninstall the app from your phone, restart the phone then reinstall the app.

In case of any further issues please contact us via www.tomtom.com/368 - we're happy to help further, should you need it

- TomTom Team"
1327,"Steve Ostler",2019-09-29,5," Great app fast to re-route in traffic.","en",0,"Thank you Steve! 5 stars, that's great :)

- TomTom Team"
1328,"Aidan",2019-10-01,5," Been using TomTom for years. Still the best Nav and traffic avoidance out there","en",0,"Thanks for your review Aidan :)

- TomTom Team"
1329,"john sizen",2020-03-05,4," Great app. STOP TELLING US ABOUT UPDATE COMING, WE GET IT!!!! just do it.","en",0,"Hi John! Thank you so much for 4 stars - We are happy to hear that you liked the TomTom GPS Navigation. Let us know if you ever need any help :-) Safe Travels! ^TomTom Team"
1330,"Darran Squire",2019-01-14,4," Good sat nav but would like to set maximum speed.","en",0,"Hey Darran, thanks for this suggestion, I will pass it on.

Cheers!

- Cameron at TomTom"
1331,"Luis Cypher",2019-02-23,1," Another subscription app ... just lost another a paying once customer.. uninstalling","en",0,"Hey Luis

Thanks for taking the time to review the app. Sorry to hear of your frustration with the subscription model.

The app can be used free for 50 m / 75 km per month, after which you can pay for more usage. This is mentioned in the description of the app - the price costs offline world maps, traffic, speed cams & more!

- Cameron at TomTom"
1332,"A Google user",2019-03-03,1," i wish i had known it was only a 50 mile trial before i downloaded 5GB of data.","en",0,"Hey there

As mentioned in the app description, the app can be used free for 50 miles per month. If you'd like to use more miles per month, you will need to buy a subscription.

Cheers,

- Cameron at TomTom"
1333,"Fon Pap",2018-09-20,1," I want to renew my licence but I am not allowed to change the Google play account. As I have relocated I want to use my UK account and not my previous one.","en",0,"Hi there, you can do a Factory Reset in the app and then it will allow you to use another email address. 
Cheers, Becky@TomTom"
1334,"Mac C",2018-10-01,1," Reinstalled after phone repair and full restore by manufacturer now app won't load","en",0,"Hi there! Please contact our Support Team so that we can quickly make everything run smoothly for you on your new phone.
https://bit.ly/1VmrhvE  ( you can choose your country by clicking the flag in the bottom right corner ) Cheers, Becky@TomTom"
1335,"Jenny Robinson",2019-07-30,5," Fast acting and easy to see traffic queues and roadworks","en",0,"Thanks for your review Jenny! We're really glad that you've been enjoying the app :)

- TomTom Team"
1336,"Jim Wakefield",2019-11-06,1," To many permissions required. Worse than Google! . Uninstalled","en",0,"Hi Jim There are permissions for photos and contacts access - this is so that you can use the navigate to photo and contact feature. If you have concerns about your privacy, the following link will provide some reassurance: https://bit.ly/2JWh9bT - TomTom Team"
1337,"Wayne Biggin",2019-04-13,1," I don't want you to have access to my contacts, files, photos, or anything else, except for my location. Uninstalled.","en",0,"Hi Wayne, those features are for navigating to contacts and locations of pictures you've taken.

Sorry to hear that you have uninstalled the app.

Cheers,
- TomTom Team"
1338,"Peter Docherty",2019-01-01,5," love this app use it all the time just wish there was a truck or coach version for android best of them all","en",0,"Hey Peter! Thanks for these kind words :)

For Truck / Coach drivers, we offer the Go Professional series of stand-alone devices. These are perfect for the professional driver!

- Cameron at TomTom"
1339,"Paulo Gomes",2019-12-30,5," Perfect GPS, as always.","en",0,"Hi Paulo. Thank you so much for your review. Have a wonderful day. ^Adam"
1340,"Steve Harvey",2020-02-15,5," Better than my Garmin,...hands down!","en",0,"Hey Steve! We're so happy to hear that you're enjoying the device. There are some great feature so board to help you get from A to B. Happy motoring! ^TomTom Team"
1341,"Paddy Lee",2018-10-17,3," Grate app rubbish volume very quiet even turned to loudest setting","en",0,"Hi there, The app volume control and the device volume control are linked to each other.
Changing the app volume also changes the device volume, and changing the device volume also
changes the app volume. Please let our Support Team know if there are still problems after checking this. https://bit.ly/1VmrhvE  Cheers, Becky@TomTom"
1342,"OmniSynThesis 360 VR Promotions",2019-06-23,1," Same as Maarten van Giel, too much data access required to use the app. Uninstalled.","en",0,"Hi - thanks for your review & feedback

Sorry to hear that you have since uninstalled the app. For more info and reassurance about your data, you can take a look at our Privacy page below:
https://www.tomtom.com/en_gb/privacy/

Regards,
- TomTom Team"
1343,"Petrie Mouton",2019-06-26,5," Great product and very user friendly.","en",0,"Thanks Petrie :)

- TomTom Team"
1344,"sohayb alsharif",2019-09-01,4," Its good but not free.. I tried to pay 14 pound by debit card but it give me error ..what should i do to upgrade the app.","en",0,"Hi Sohayb, we would like to fix this. As we don't have your email address, can you please write to us at https://uk.support.tomtom.com/ so that we can help you better. We look forward to your email. ^Adam"
1345,"David White",2019-10-25,5," Great app would love it to allow for different vehicles ie motorhome","en",0,"Hey David! Thanks for your 5 stars :). We're glad you like the app and its features. For specialist motorhome / caravan use, we have the Go Camper stand-alone device. This takes into account vehicle dimensions and routes you accordingly. - TomTom Team"
1346,"A Google user",2019-11-02,5," Very clean design, layout and road warnings","en",0,"Thanks for the nice words and 5 stars :) - TomTom Team"
1347,"Horlicks",2019-05-11,1," paid and its still asking me to upgrade. says nothing to restore. i have a receipt.","en",0,"Hi

Sorry to hear about this - we have actually been facing issues with subscriptions over the last week. This seems to have been fixed now: please 'redeem' / restore the purchases and you should be good to go.

If not, please contact our support team on www.tomtom.com/368 and they will be able to help

Cheers,
- TomTom Team"
1348,"Marius Golea",2018-09-15,5," More better iff show speedometer on screen and more zoom out","en",0,"Hi there! Thanks for those fantastic 5 stars !!!
Please find tips in the User Guide ( https://bit.ly/2ppdd7O ) On page 17 you can see where the speedometer is shown on the guidance view and on page 87 you can see how to set the automatic zoom.
I hope this helps! Cheers, Becky@TomTom"
1349,"frank hodgson",2020-02-09,3," Ok but still no option for trucks or to upgrade to it as would be vary useful. Thanks frank.","en",0,"Hey Frank - thanks for your feedback! The app is designed primarily for use in cars. For professional usage such as Trucks, we have produced the Go Professional series. You can enter the dimensions of your vehicle and use the HGV-specific features to get to your destination. In your case we recommend these devices! ^TomTom Team"
1350,"Viktor Placek",2018-12-29,1," Insists in accessing my contacts without reasonable clarification. Uninstalled as a spyware.","en",0,"Hey Viktor,

This is for the navigate to contacts feature

- Cameron at TomTom"
1351,"sevak hovanesian",2019-04-12,5," Gives you the most important info that you need during your drive. I do like it","en",0,"Cheers Sevak, we're glad the app is helping you out when on the road :)

- TomTom Team"
1352,"TAIEB Trb",2019-04-14,5," Very nice application and also easy for use.","en",0,"Thanks for the 5 stars!
- TomTom Team :)"
