"rbr","name","date","stars","review","lang","thumb","reply"
76,"Roberto Llavina",2020-05-06,1," Really bad experience coming from Gatlinburg, TN. Route suggested my GPS was the worst road I've ever taken. Even when there was a ""truck route"" sign, GPS took me to opposite direction and it was super scary. We were pulling our 30' travel trailer through a narrow road which turns were basically u-t...Full ReviewReally bad experience coming from Gatlinburg, TN. Route suggested my GPS was the worst road I've ever taken. Even when there was a ""truck route"" sign, GPS took me to opposite direction and it was super scary. We were pulling our 30' travel trailer through a narrow road which turns were basically u-turns where you could only see scary death-defying drops. At the end, with no option to make it was an unpaved road to finally get to the highway. Won't use this app ever again!! Is not worth a dime!!","en",0,"Thanks for your feedback Roberto. We’d like to know the details of the problem you mentioned. Please send the details associated with screenshots to https://goo.gl/trBXr6 for investigation. Thank you!"
77,"Tom Martin",2020-03-14,1," I was an early adopter of CoPilot paying about $25 for a lifetime product that included RV routing. Copilot comes out with a new version and now wants me to pay a monthly fee. Nothing worse messing over your early adopters in my opinion.","en",15,"Hi Tom Martin, That doesn't sound right? Can you give us more information at https://goo.gl/trBXr6 so that we can investigate."
78,"meta Kayoka",2020-03-30,2," I just pays for my subscription 2 days ago, and a day later, they asked me to buy the service again, shame.","en",0,"Hello Meta, sorry to hear that you're encountering this issue. Can you please contact our Support team at: support.copilotgps.com/en/support/tickets/new so that we can offer troubleshooting support which has proved effective in cases owing to resolution. Thank you"
79,"Greg Green",2020-05-24,5," Good app. Needs some improvement in weigh stations.","en",1,NA
80,"Robert Lipowski",2020-05-09,5," Great app and excellent customer service. One of the best professional apps for drivers.","en",0,"Hi Robert, we would like to fix this. As we don't have your email address, can you please write to us at https://goo.gl/trBXr6 so that we can help you better. We look forward to your email."
81,"JIMBO3791",2020-05-28,4," A few routing glitches but overall no major issues.","en",0,NA
82,"CJ Altman",2020-03-12,3," Map is looking kinda dated.. how about maybe adding weigh stations.. a satellite view would be great to I mean it is 2020 after all lol just seems kinda bare bones for the price","en",3,"Hi CJ! Thank you for providing your valuable feedback. Please reach out to us at https://goo.gl/trBXr6 if you have other suggestions."
83,"Peter Her",2020-03-10,5," Use to be good but now closed everytime I try to open the app! Update with a new phone it work normal so I guess it's just the old phone","en",1,"Hi, can you please try reinstalling the app. Please contact us at https://goo.gl/trBXr6 if the issue persists."
84,"Ryan Castle",2020-04-18,2," The app doesn't guide you around motorways which are closed for maintenance even although the map shows the road is closed.","en",0,"Hi Ryan, We are really sorry for the trouble and we appreciate you bringing this issue to our attention at  https://goo.gl/trBXr6. We will look into this further!"
85,"Brandon Duncan",2020-04-08,5," I am really enjoying copilot but yall should get satellite view and vehicle options on display instead of a dot","en",0,NA
86,"Jacob Smith",2020-04-18,5," I'm a local driver and this app is great I save money using this app then buying a TND and the navigation is about 98% on point 5 stars","en",0,NA
87,"Ed Neary",2020-05-16,2," When I click on vehicle routing profiles.. it shuts the app off.","en",1,"Hi Ed! Sorry to hear you are having trouble using CoPilot? Can you give us more information via https://goo.gl/trBXr6 so that we can investigate? Thank you!"
88,"Richie Bonilla",2020-05-20,5," I just paid for my monthly subscription 3 weeks ago & its saying it has expired already. Can someone get back to me plz & thank you.","en",2,NA
89,"Brad Stone",2020-04-19,5," I've used this app for years, useful features and helpful interface.","en",0,NA
90,"Hand Tool",2020-03-12,3," In the most recent update CommuteMe is gone! I don't see any mention of this in the release notes.","en",1,"Hi, the CommuteMe functionality that you refer to is not currently available in CoPilot unfortunately. However it may be considered as a possible inclusion for a future release if growing customer popularity for reinstating of the feature is present. We appreciate your feedback as it is useful in helping us continue to improve the product.Thank you"
